metric,terrain_1,terrain_2,distance
salida_dem_curvProfile,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,0.0001161603899265606
salida_dem_curvProfile,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,nouvelle_aquitaine_45.0_45.5_1.0_1.5,0.0006158131677772728
salida_dem_curvProfile,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,nouvelle_aquitanie_45.5_46.0_1.5_2.0,0.0006162400077882822
salida_dem_curvProfile,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,0.00034389960665078293
salida_dem_curvProfile,andes_chile_tile_-27.4034293_-26.9034293_-69.4591329_-68.9591329,sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,0.0004692966399684926
salida_dem_curvProfile,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,himalaya_tile_27.082269_27.582269_90.7881686_91.2881686,0.0005379372441749436
salida_dem_curvProfile,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,0.0006652825256072034
salida_dem_curvProfile,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,0.00012834288687690903
salida_dem_curvProfile,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,0.0001135896519764846
salida_dem_curvProfile,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,nouvelle_aquitaine_45.0_45.5_1.0_1.5,0.0005847646417651152
salida_dem_curvProfile,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,nouvelle_aquitanie_45.5_46.0_1.5_2.0,0.0005855106434849599
salida_dem_curvProfile,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,0.0003125238240436947
salida_dem_curvProfile,andes_chile_tile_-27.9034293_-27.4034293_-69.4591329_-68.9591329,sahara_tile_27.8639743_28.3639743_4.0050733_4.5050733,0.0004378424756921231
salida_dem_curvProfile,himalaya_tile_27.082269_27.582269_90.7881686_91.2881686,himalaya_tile_28.582269_29.082269_82.7881686_83.2881686,0.00017294133079956035
salida_dem_curvProfile,himalaya_tile_27.082269_27.582269_90.7881686_91.2881686,nevada_tile_36.3481537_36.8481537_-115.148718_-114.648718,0.0005543163414777647
salida_dem_curvProfile,himalaya_tile_27.082269_27.582269_90.7881686_91.2881686,nevada_tile_36.8481537_37.3481537_-114.648718_-114.148718,0.00048115446778073057
salida_dem_curvProfile,himalaya_tile_27.082269_27.582269_90.7881686_91.2881686,nouvelle_aquitaine_45.0_45.5_1.0_1.5,0.0011144845968648952
salida_dem_curvProfile,himalaya_tile_27.082269_27.582269_90.7881686_91.2881686,nouvelle_aquitanie_45.5_46.0_1.5_2.0,0.001116637403076419
salida_dem_curvProfile,himalaya_tile_27.082269_27.582269_90.7881686_91.2881686,sahara_tile_27.8639743_28.3639743_3.5050733_4.0050733,0.0008465775650988964
